feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV1006	Filtered	yes	-0.00252308005222342	0.00165456419570684	16	2	0.14954734204066	0.203055793054162
ASV1007	Filtered	yes	-0.00253791428084261	0.00166482956511358	16	2	0.149669264842382	0.203055793054162
ASV1027	Filtered	yes	-0.00420134391414074	0.00275326765426788	16	2	0.14929328008234	0.203055793054162
ASV1034	Filtered	yes	-0.00240739790194728	0.00165963679904689	16	2	0.168937805093799	0.203055793054162
ASV1037	Filtered	yes	-0.00239634360248175	0.00158316452504272	16	2	0.152361851309315	0.203055793054162
ASV1038	Filtered	yes	-0.00240063001364257	0.00157514083519161	16	2	0.149757387815602	0.203055793054162
ASV1039	Filtered	yes	-0.0023832703947638	0.00159302950372616	16	2	0.156837471525925	0.203055793054162
ASV1045	Filtered	yes	-0.00413222724154842	0.00270868707160099	16	2	0.149392693898979	0.203055793054162
ASV1049	Filtered	yes	-0.00329607195356464	0.00226603340979775	16	2	0.167844178899111	0.203055793054162
ASV1051	Filtered	yes	-0.00231791092711574	0.00154165933069493	16	2	0.154926111735365	0.203055793054162
ASV1052	Filtered	yes	-0.00226609123123507	0.00156699286942219	16	2	0.170152718027756	0.203055793054162
ASV1053	Filtered	yes	-0.00227224689607039	0.00151481340860647	16	2	0.155820786526524	0.203055793054162
ASV1057	Filtered	yes	-0.0025738792727859	0.00171418604406812	16	2	0.155436948524223	0.203055793054162
ASV1062	Filtered	yes	-0.00388885298204549	0.0025713609234342	16	2	0.152681538472495	0.203055793054162
ASV1069	Filtered	yes	-0.00224919361062753	0.00148883325953254	16	2	0.153100900357373	0.203055793054162
ASV1076	Filtered	yes	-0.00389900416086052	0.00257175526210275	16	2	0.15174794536387	0.203055793054162
ASV1081	Filtered	yes	-0.00317234751862835	0.00208198337552453	16	2	0.149846415281392	0.203055793054162
ASV1083	Filtered	yes	-0.0021765406042241	0.00143444677763401	16	2	0.151434621060257	0.203055793054162
ASV1085	Filtered	yes	-0.00216751632814304	0.00142071697016075	16	2	0.149367109349737	0.203055793054162
ASV1095	Filtered	yes	-0.00372854532621846	0.00257752119375671	16	2	0.170036241102752	0.203055793054162
ASV1106	Filtered	yes	-0.0030139329532231	0.00203032819469468	16	2	0.159852332516747	0.203055793054162
ASV1110	Filtered	yes	-0.00207714385108611	0.00136686497546698	16	2	0.150859380743025	0.203055793054162
ASV1112	Filtered	yes	-0.00209451260049402	0.00137126457346686	16	2	0.148927014355432	0.203055793054162
ASV1116	Filtered	yes	-0.00266981983212924	0.00179749104044819	16	2	0.159630534660188	0.203055793054162
ASV1131	Filtered	yes	-0.00225171800878285	0.00147822345707794	16	2	0.149959178125918	0.203055793054162
ASV1133	Filtered	yes	-0.00234603064862177	0.00153719395834364	16	2	0.149236643804792	0.203055793054162
ASV1135	Filtered	yes	-0.00234603064862177	0.00153719395834364	16	2	0.149236643804792	0.203055793054162
ASV1137	Filtered	yes	-0.00199691089771525	0.00134152960675168	16	2	0.158787778647723	0.203055793054162
ASV1142	Filtered	yes	-0.0026497162737863	0.00178833133066998	16	2	0.160583362506108	0.203055793054162
ASV1175	Filtered	yes	-0.00191955676561283	0.0012798675387841	16	2	0.155874295783863	0.203055793054162
ASV1176	Filtered	yes	-0.00192570744807108	0.00126090413334232	16	2	0.148973416986332	0.203055793054162
ASV1193	Filtered	yes	-0.00198994806768209	0.00131869746026716	16	2	0.153526487640043	0.203055793054162
ASV1198	Filtered	yes	-0.00197198790778687	0.00130927740208588	16	2	0.154251928707347	0.203055793054162
ASV1202	Filtered	yes	-0.00181247696692165	0.00122989264401173	16	2	0.162693171527085	0.203055793054162
ASV1206	Filtered	yes	-0.00182574610984879	0.00119938957893057	16	2	0.150214973420405	0.203055793054162
ASV1208	Filtered	yes	-0.00233386708447831	0.00156369166746685	16	2	0.157748099164902	0.203055793054162
ASV1211	Filtered	yes	-0.00184041742144165	0.00120550817295635	16	2	0.149114076259915	0.203055793054162
ASV1212	Filtered	yes	-0.00184041742144165	0.00120550817295635	16	2	0.149114076259915	0.203055793054162
ASV1228	Filtered	yes	-0.00243442023766223	0.00163470004253571	16	2	0.158610171424743	0.203055793054162
ASV1239	Filtered	yes	-0.00174045608321936	0.00113994305465709	16	2	0.149084791424857	0.203055793054162
ASV1247	Filtered	yes	-0.00293353223732453	0.00193304729081808	16	2	0.151376887422049	0.203055793054162
ASV1265	Filtered	yes	0.00162310577605316	0.00106525808367743	16	2	0.1498564332348	0.203055793054162
ASV1274	Filtered	yes	-0.00163899794287105	0.00109010891671965	16	2	0.154925944517975	0.203055793054162
ASV1276	Filtered	yes	-0.00163899794287105	0.00109010891671965	16	2	0.154925944517975	0.203055793054162
ASV1279	Filtered	yes	-0.00162699551969054	0.00107197865697756	16	2	0.151331589737711	0.203055793054162
ASV1280	Filtered	yes	-0.00162699551969054	0.00107197865697756	16	2	0.151331589737711	0.203055793054162
ASV1308	Filtered	yes	-0.00153265583981112	0.00100459224501966	16	2	0.149367097769847	0.203055793054162
ASV1309	Filtered	yes	-0.00153903660464876	0.00101430027397586	16	2	0.151434557947815	0.203055793054162
ASV1324	Filtered	yes	-0.00255061031344925	0.00169604215414458	16	2	0.15483858043408	0.203055793054162
ASV1349	Filtered	yes	-0.0013980714258569	0.000927707142187339	16	2	0.154035296563184	0.203055793054162
ASV1415	Filtered	yes	0.00100893563635173	0.000661404152570157	16	2	0.149417731956136	0.203055793054162
ASV1416	Filtered	yes	-0.00170131236133396	0.00111385312713873	16	2	0.148931866234917	0.203055793054162
ASV207	Filtered	yes	-0.0133200971616204	0.00923001984639048	16	2	0.170985461199443	0.20365221884684
ASV441	Filtered	yes	-0.00717384519730713	0.00497768155605235	16	2	0.171519530218901	0.203937310844467
ASV288	Filtered	yes	-0.00329748653438924	0.00229153962254584	16	2	0.172136738177931	0.203970244553302
ASV669	Filtered	yes	-0.00423572140749826	0.00294242707282223	16	2	0.171983540760004	0.203970244553302
ASV292	Filtered	yes	-0.00999586154284459	0.00696809870760025	16	2	0.173384234487662	0.204878528986158
ASV349	Filtered	yes	-0.00392905525911732	0.00274049713144482	16	2	0.173613057059749	0.204878528986158
ASV460	Filtered	yes	-0.00330371277251096	0.00230726186062082	16	2	0.174125839024207	0.204878528986158
ASV556	Filtered	yes	-0.00532635065398446	0.00372495752373821	16	2	0.174679670667389	0.204878528986158
ASV631	Filtered	yes	-0.00451751268989975	0.00315769428086222	16	2	0.174474677608925	0.204878528986158
ASV688	Filtered	yes	-0.00424985005898841	0.00296817158060209	16	2	0.174145115083372	0.204878528986158
ASV114	Filtered	yes	-0.0201741752033497	0.0141811953175256	16	3	0.176750445788815	0.206258530330286
ASV272	Filtered	yes	-0.0103540153759133	0.00726900538522024	16	2	0.176236982640736	0.206258530330286
ASV467	Filtered	yes	-0.00966974765908195	0.00679283711338704	16	2	0.176488460663964	0.206258530330286
ASV850	Filtered	yes	-0.00321650406324533	0.0022644558785768	16	2	0.17736893028128	0.206631817768764
ASV1244	Filtered	yes	-0.00243854081455076	0.00171911546825385	16	2	0.177925183907412	0.206931474393158
ASV336	Filtered	yes	-0.00849593586264557	0.00600851163216516	16	2	0.179217967096341	0.207282185741429
ASV573	Filtered	yes	-0.00561148584948343	0.00396231443150228	16	2	0.178576473941027	0.207282185741429
ASV628	Filtered	yes	-0.00463586426253376	0.00327984949720063	16	2	0.179375072937985	0.207282185741429
ASV832	Filtered	yes	-0.0032980202185411	0.00233704920052783	16	2	0.18002397923497	0.207282185741429
ASV941	Filtered	yes	-0.00263408713021806	0.00186517886200492	16	2	0.179719571608562	0.207282185741429
ASV1204	Filtered	yes	-0.00176281532730879	0.00124916285710801	16	2	0.180021821456622	0.207282185741429
ASV309	Filtered	yes	-0.00942922602359675	0.00670050261248149	16	2	0.181168267855915	0.207714633589993
ASV443	Filtered	yes	-0.00716836508034688	0.00509929352618942	16	3	0.181600221563506	0.207714633589993
ASV547	Filtered	yes	-0.00535688351094618	0.00380979066155647	16	2	0.181505062054781	0.207714633589993
ASV1017	Filtered	yes	-0.00308462860597298	0.00219167956455031	16	2	0.181114453558316	0.207714633589993
ASV453	Filtered	yes	-0.00661429055851844	0.00471408102788348	16	2	0.182377274578472	0.208259198033503
ASV412	Filtered	yes	-0.00511627968260973	0.00365010278019543	16	2	0.182789986648438	0.208386607513541
ASV222	Filtered	yes	-0.00270366150543991	0.00193070974778404	16	2	0.18318112665444	0.208401844291606
ASV622	Filtered	yes	-0.00463807370990345	0.00331390268318125	16	2	0.183405669325994	0.208401844291606
ASV142	Filtered	yes	-0.00285217007266386	0.00204326564454867	16	2	0.184492144838191	0.209292728242669
ASV75	Filtered	yes	-0.0206329876079268	0.0148508895475235	16	3	0.186430764750042	0.210548525200964
ASV170	Filtered	yes	-0.0265764980578217	0.019143326285062	16	5	0.186744255236133	0.210548525200964
ASV361	Filtered	yes	-0.00814647878442112	0.00586212088779849	16	2	0.186330359004399	0.210548525200964
ASV674	Filtered	yes	-0.00296806584050557	0.00213830030344755	16	2	0.18681617698467	0.210548525200964
ASV294	Filtered	yes	-0.0144202485316008	0.0104199535653624	16	2	0.188053807257464	0.211598755483195
ASV590	Filtered	yes	-0.0047720614037362	0.00345864236027	16	2	0.189302767559036	0.212442151952491
ASV1019	Filtered	yes	-0.00303953600310185	0.00220356892992812	16	2	0.189417352246658	0.212442151952491
ASV77	Filtered	yes	-0.00672188254994168	0.0048851307214572	16	2	0.190438695999779	0.213242035002989
ASV252	Filtered	yes	-0.0161380951666047	0.0117387889506552	16	2	0.19080880370737	0.213311295905493
ASV414	Filtered	yes	-0.0102617298257994	0.00748724532958858	16	2	0.192087282517403	0.214048952499264
ASV1108	Filtered	yes	-0.00196954511784849	0.00143699347239123	16	2	0.192075135529158	0.214048952499264
ASV276	Filtered	yes	-0.010909459011902	0.00801148043353288	16	2	0.194795567458206	0.216717898201091
ASV1040	Filtered	yes	-0.00214658736964597	0.00157776648075883	16	2	0.195167532083747	0.216783197755944
ASV525	Filtered	yes	-0.00479180034243155	0.00352985375378786	16	2	0.196100809600288	0.217470769620833
ASV465	Filtered	yes	-0.00652246384099526	0.00481650659702091	16	2	0.197131386304946	0.218263870916836
ASV373	Filtered	yes	-0.00745320999194715	0.00551184668272774	16	2	0.197746547562568	0.218595225101113
ASV236	Filtered	yes	-0.0112980719945585	0.00837266176679429	16	2	0.198627205217797	0.219218542281843
ASV104	Filtered	yes	-0.0200261911231687	0.0148614810665135	16	4	0.199215930450614	0.219518190878702
ASV298	Filtered	yes	-0.0138815521876139	0.0103119160333033	16	2	0.199642463812765	0.219638449854425
ASV348	Filtered	yes	-0.0078537803746112	0.00585477030292666	16	2	0.201135963514477	0.220930296431774
ASV24	Filtered	yes	-0.0635935985355903	0.0474549541648411	16	6	0.201563336771041	0.220988904628025
ASV200	Filtered	yes	-0.0192462178846017	0.0143709034675996	16	2	0.201828016943514	0.220988904628025
ASV192	Filtered	yes	-0.0128743568398084	0.00966559242694538	16	2	0.204146177805468	0.223174020602502
ASV283	Filtered	yes	-0.00992330215718579	0.00751437909524417	16	2	0.207824945273148	0.22683732197006
ASV389	Filtered	yes	-0.006921014893738	0.00525958362340412	16	2	0.209352986955047	0.228145302319516
ASV750	Filtered	yes	-0.00349784945610881	0.00266522783260788	16	2	0.21049452415742	0.229028633202727
ASV658	Filtered	yes	-0.00581386082489066	0.00446781244688125	16	2	0.214172220926085	0.232664327913424
ASV8	Filtered	yes	0.0793673913262286	0.0614286987697724	16	12	0.217269869674033	0.23565948246776
ASV661	Filtered	yes	-0.0038642295125785	0.00301522052175607	16	2	0.220811490201396	0.239126058246269
ASV216	Filtered	yes	-0.0116791543194176	0.00912862253462583	16	2	0.221554358032551	0.239555649622696
ASV12	Filtered	yes	0.0869605078072489	0.0683822908055154	16	14	0.224206356305742	0.242044927556277
ASV302	Filtered	yes	-0.00903368544012584	0.00717348219270105	16	2	0.228507707393987	0.246304257814079
ASV893	Filtered	yes	-0.00377295886373554	0.00302321390832032	16	2	0.232502675506621	0.250220608787841
ASV500	Filtered	yes	-0.00751013359522669	0.00605535695012905	16	3	0.235269085486703	0.252804669498134
ASV438	Filtered	yes	-0.00892677124530866	0.00737386630589261	16	2	0.246092326272921	0.264024635319165
ASV221	Filtered	yes	-0.0156701689809303	0.0131145378615996	16	2	0.251987866925557	0.269931275406325
ASV410	Filtered	yes	-0.00614339039307932	0.00514732151201554	16	2	0.25250206984274	0.270064037606145
ASV462	Filtered	yes	-0.00594073264829722	0.00499835999970492	16	2	0.254393031217596	0.271666632102741
ASV6	Filtered	yes	0.087572785527652	0.0738651622247996	16	16	0.255523149529283	0.272453034629066
ASV233	Filtered	yes	0.00845909213145097	0.00720312571831204	16	3	0.259838951644	0.276628545442535
ASV599	Filtered	yes	-0.00592035532534642	0.00506903559243733	16	2	0.262334833111246	0.278856688960034
ASV670	Filtered	yes	-0.00452880200322008	0.00392299811193029	16	2	0.267652394980525	0.284072787310619
ASV560	Filtered	yes	-0.00462728322180657	0.00402049765123815	16	2	0.269042431478555	0.285110815594426
ASV67	Filtered	yes	-0.0197840051867501	0.0172266947753577	16	10	0.270027530023483	0.28571720302179
ASV178	Filtered	yes	-0.0117272104438723	0.0103822493416714	16	2	0.277650838297833	0.293334931453588
ASV80	Filtered	yes	0.0237604840770851	0.0214009405469394	16	4	0.285595460317116	0.301268381919885
ASV328	Filtered	yes	-0.010571695446581	0.00959131847099676	16	2	0.288956311929707	0.304349722763101
ASV10	Filtered	yes	-0.0531283470009015	0.0516415026069698	16	16	0.32102494100661	0.33761285589145
ASV248	Filtered	yes	-0.00780936172089814	0.00774730241038666	16	5	0.330554755198848	0.34710757298574
ASV23	Filtered	yes	0.0321285650812646	0.0322027104765023	16	3	0.33535880198048	0.351618622682564
ASV100	Filtered	yes	-0.0174381054425516	0.0179375660386018	16	6	0.347471073325194	0.363766993556784
ASV42	Filtered	yes	-0.022846473437275	0.0239470078980277	16	7	0.356245496357769	0.372389552083952
ASV13	Filtered	yes	-0.00616245066235481	0.00649470606648113	16	13	0.358793378534376	0.374487206554733
ASV115	Filtered	yes	-0.0132672823566075	0.014177547565771	16	7	0.36524087911123	0.380642602929173
ASV155	Filtered	yes	-0.0204850873968267	0.022776683285585	16	2	0.383654761029896	0.398952313763508
ASV1301	Filtered	yes	-0.00112437335728688	0.00125098589174914	16	3	0.383962775963145	0.398952313763508
ASV39	Filtered	yes	0.0213477315605368	0.0243734732482539	16	3	0.3958858706794	0.410724171679378
ASV848	Filtered	yes	-0.00188602291612176	0.00217142953806691	16	3	0.399731332463791	0.414092937222969
ASV344	Filtered	yes	-0.00581747170199082	0.00676667930389488	16	4	0.404423346729869	0.418327288396218
ASV11	Filtered	yes	-0.00347361583774113	0.00438158758879878	16	9	0.441137015895864	0.455622111940206
ASV26	Filtered	yes	-0.0230927949875995	0.0324584145872437	16	6	0.488486406674124	0.503774356808485
ASV35	Filtered	yes	0.0171341155593372	0.0259419482479082	16	5	0.519666727721804	0.535132999380191
ASV33	Filtered	yes	0.0166481426497653	0.0269102972787379	16	7	0.54607961293724	0.560663341472656
ASV51	Filtered	yes	0.00154081013580454	0.00248642334685275	16	5	0.545416461658338	0.560663341472656
ASV592	Filtered	yes	-0.00250581206866958	0.00422919027690155	16	3	0.562961473623488	0.57713976258882
ASV27	Filtered	yes	0.0177954678601403	0.0306197219054444	16	8	0.570360310036396	0.58385996234495
ASV68	Filtered	yes	0.00920544820548515	0.0178322303398239	16	4	0.613753738761991	0.627352418350514
ASV948	Filtered	yes	0.000937642440915797	0.00204728536767879	16	7	0.653985332309348	0.66748945421544
ASV76	Filtered	yes	-0.00579128423293501	0.0138561247835851	16	7	0.682317328801342	0.694358222839013
ASV1200	Filtered	yes	-0.000530419301853408	0.00126612368475105	16	2	0.681622430352637	0.694358222839013
ASV28	Filtered	yes	0.0112271384018242	0.0290747342284929	16	7	0.705192171909962	0.716582941206598
ASV139	Filtered	yes	0.00422562352461622	0.0114994628045323	16	3	0.718769353342202	0.729308493420533
ASV227	Filtered	yes	0.00306405324094728	0.00867593428684516	16	4	0.729224465036414	0.738833572189164
ASV1388	Filtered	yes	0.000533778426353379	0.00155168787263588	16	2	0.735959405425956	0.744567117770119
ASV19	Filtered	yes	-0.0105456594949153	0.032136601945268	16	9	0.747653767878033	0.755294025359998
ASV17	Filtered	yes	-0.00107212498964477	0.00340843221532871	16	5	0.757741609356162	0.764369086989015
ASV678	Filtered	yes	0.000791185203295641	0.00307563208587376	16	9	0.800733390885525	0.806561144822101
ASV935	Filtered	yes	0.000387275213996478	0.00310747672093131	16	7	0.902590710621039	0.907838331031626
ASV145	Filtered	yes	-0.00131764813815127	0.0112072374752057	16	6	0.908077547608648	0.9120314411396
ASV81	Filtered	yes	-0.00175974939469825	0.0153224989651456	16	6	0.91019698453449	0.912835236663576
ASV550	Filtered	yes	0.000278251650682432	0.00371138452018009	16	3	0.941297382100581	0.942659606966139
ASV22	Filtered	yes	-7.63035031201968e-05	0.00333131940997391	16	9	0.982049403914951	0.982049403914951
